node_a	layer_a	x_a_um	y_a_um	node_b	layer_b	x_b_um	y_b_um	g_siemens
8594	metal1	712.07	1058.4	18185	metal4	712.07	1058.4	1e+12
8595	metal1	768.07	1058.4	18186	metal4	768.07	1058.4	1e+12
8596	metal1	824.07	1058.4	18187	metal4	824.07	1058.4	1e+12
8597	metal1	880.07	1058.4	18188	metal4	880.07	1058.4	1e+12
8598	metal1	936.07	1058.4	18189	metal4	936.07	1058.4	1e+12
8599	metal1	992.07	1058.4	18190	metal4	992.07	1058.4	1e+12
8600	metal1	1048.07	1058.4	18191	metal4	1048.07	1058.4	1e+12
8601	metal1	1086.21	1058.4	18192	metal4	1086.21	1058.4	1e+12
8602	metal1	14.095	1061.2	18193	metal4	14.095	1061.2	1e+12
8603	metal1	40.07	1061.2	18194	metal4	40.07	1061.2	1e+12
8604	metal1	96.07	1061.2	18195	metal4	96.07	1061.2	1e+12
8605	metal1	108.455	1061.2	18196	metal4	108.455	1061.2	1e+12
8606	metal1	109.295	1061.2	18197	metal4	109.295	1061.2	1e+12
8607	metal1	152.07	1061.2	18198	metal4	152.07	1061.2	1e+12
8608	metal1	208.07	1061.2	18199	metal4	208.07	1061.2	1e+12
8609	metal1	264.07	1061.2	18200	metal4	264.07	1061.2	1e+12
8610	metal1	320.07	1061.2	18201	metal4	320.07	1061.2	1e+12
8611	metal1	376.07	1061.2	18202	metal4	376.07	1061.2	1e+12
8612	metal1	432.07	1061.2	18203	metal4	432.07	1061.2	1e+12
8613	metal1	488.07	1061.2	18204	metal4	488.07	1061.2	1e+12
8614	metal1	544.07	1061.2	18205	metal4	544.07	1061.2	1e+12
8615	metal1	600.07	1061.2	18206	metal4	600.07	1061.2	1e+12
8616	metal1	656.07	1061.2	18207	metal4	656.07	1061.2	1e+12
8617	metal1	712.07	1061.2	18208	metal4	712.07	1061.2	1e+12
8618	metal1	768.07	1061.2	18209	metal4	768.07	1061.2	1e+12
8619	metal1	824.07	1061.2	18210	metal4	824.07	1061.2	1e+12
8620	metal1	880.07	1061.2	18211	metal4	880.07	1061.2	1e+12
8621	metal1	936.07	1061.2	18212	metal4	936.07	1061.2	1e+12
8622	metal1	992.07	1061.2	18213	metal4	992.07	1061.2	1e+12
8623	metal1	1048.07	1061.2	18214	metal4	1048.07	1061.2	1e+12
8624	metal1	1086.21	1061.2	18215	metal4	1086.21	1061.2	1e+12
8625	metal1	14.095	1064	18216	metal4	14.095	1064	1e+12
8626	metal1	40.07	1064	18217	metal4	40.07	1064	1e+12
8627	metal1	96.07	1064	18218	metal4	96.07	1064	1e+12
8628	metal1	108.455	1064	18219	metal4	108.455	1064	1e+12
8629	metal1	109.295	1064	18220	metal4	109.295	1064	1e+12
8630	metal1	152.07	1064	18221	metal4	152.07	1064	1e+12
8631	metal1	208.07	1064	18222	metal4	208.07	1064	1e+12
8632	metal1	264.07	1064	18223	metal4	264.07	1064	1e+12
8633	metal1	320.07	1064	18224	metal4	320.07	1064	1e+12
8634	metal1	376.07	1064	18225	metal4	376.07	1064	1e+12
8635	metal1	432.07	1064	18226	metal4	432.07	1064	1e+12
8636	metal1	488.07	1064	18227	metal4	488.07	1064	1e+12
8637	metal1	544.07	1064	18228	metal4	544.07	1064	1e+12
8638	metal1	600.07	1064	18229	metal4	600.07	1064	1e+12
8639	metal1	656.07	1064	18230	metal4	656.07	1064	1e+12
8640	metal1	712.07	1064	18231	metal4	712.07	1064	1e+12
8641	metal1	768.07	1064	18232	metal4	768.07	1064	1e+12
8642	metal1	824.07	1064	18233	metal4	824.07	1064	1e+12
8643	metal1	880.07	1064	18234	metal4	880.07	1064	1e+12
8644	metal1	936.07	1064	18235	metal4	936.07	1064	1e+12
8645	metal1	992.07	1064	18236	metal4	992.07	1064	1e+12
8646	metal1	1048.07	1064	18237	metal4	1048.07	1064	1e+12
8647	metal1	1086.21	1064	18238	metal4	1086.21	1064	1e+12
8648	metal1	14.095	1066.8	18239	metal4	14.095	1066.8	1e+12
8649	metal1	40.07	1066.8	18240	metal4	40.07	1066.8	1e+12
8650	metal1	96.07	1066.8	18241	metal4	96.07	1066.8	1e+12
8651	metal1	108.455	1066.8	18242	metal4	108.455	1066.8	1e+12
8652	metal1	109.295	1066.8	18243	metal4	109.295	1066.8	1e+12
8653	metal1	152.07	1066.8	18244	metal4	152.07	1066.8	1e+12
8654	metal1	208.07	1066.8	18245	metal4	208.07	1066.8	1e+12
8655	metal1	264.07	1066.8	18246	metal4	264.07	1066.8	1e+12
8656	metal1	320.07	1066.8	18247	metal4	320.07	1066.8	1e+12
8657	metal1	376.07	1066.8	18248	metal4	376.07	1066.8	1e+12
8658	metal1	432.07	1066.8	18249	metal4	432.07	1066.8	1e+12
8659	metal1	488.07	1066.8	18250	metal4	488.07	1066.8	1e+12
8660	metal1	544.07	1066.8	18251	metal4	544.07	1066.8	1e+12
8661	metal1	600.07	1066.8	18252	metal4	600.07	1066.8	1e+12
8662	metal1	656.07	1066.8	18253	metal4	656.07	1066.8	1e+12
8663	metal1	712.07	1066.8	18254	metal4	712.07	1066.8	1e+12
8664	metal1	768.07	1066.8	18255	metal4	768.07	1066.8	1e+12
8665	metal1	824.07	1066.8	18256	metal4	824.07	1066.8	1e+12
8666	metal1	880.07	1066.8	18257	metal4	880.07	1066.8	1e+12
8667	metal1	936.07	1066.8	18258	metal4	936.07	1066.8	1e+12
8668	metal1	992.07	1066.8	18259	metal4	992.07	1066.8	1e+12
8669	metal1	1048.07	1066.8	18260	metal4	1048.07	1066.8	1e+12
8670	metal1	1086.21	1066.8	18261	metal4	1086.21	1066.8	1e+12
8671	metal1	14.095	1069.6	18262	metal4	14.095	1069.6	1e+12
8672	metal1	40.07	1069.6	18263	metal4	40.07	1069.6	1e+12
8673	metal1	96.07	1069.6	18264	metal4	96.07	1069.6	1e+12
8674	metal1	108.455	1069.6	18265	metal4	108.455	1069.6	1e+12
8675	metal1	109.295	1069.6	18266	metal4	109.295	1069.6	1e+12
8676	metal1	152.07	1069.6	18267	metal4	152.07	1069.6	1e+12
8677	metal1	208.07	1069.6	18268	metal4	208.07	1069.6	1e+12
8678	metal1	264.07	1069.6	18269	metal4	264.07	1069.6	1e+12
8679	metal1	320.07	1069.6	18270	metal4	320.07	1069.6	1e+12
8680	metal1	376.07	1069.6	18271	metal4	376.07	1069.6	1e+12
8681	metal1	432.07	1069.6	18272	metal4	432.07	1069.6	1e+12
8682	metal1	488.07	1069.6	18273	metal4	488.07	1069.6	1e+12
8683	metal1	544.07	1069.6	18274	metal4	544.07	1069.6	1e+12
8684	metal1	600.07	1069.6	18275	metal4	600.07	1069.6	1e+12
8685	metal1	656.07	1069.6	18276	metal4	656.07	1069.6	1e+12
8686	metal1	712.07	1069.6	18277	metal4	712.07	1069.6	1e+12
8687	metal1	768.07	1069.6	18278	metal4	768.07	1069.6	1e+12
8688	metal1	824.07	1069.6	18279	metal4	824.07	1069.6	1e+12
8689	metal1	880.07	1069.6	18280	metal4	880.07	1069.6	1e+12
8690	metal1	936.07	1069.6	18281	metal4	936.07	1069.6	1e+12
8691	metal1	992.07	1069.6	18282	metal4	992.07	1069.6	1e+12
8692	metal1	1048.07	1069.6	18283	metal4	1048.07	1069.6	1e+12
8693	metal1	1086.21	1069.6	18284	metal4	1086.21	1069.6	1e+12
8694	metal1	14.095	1072.4	18285	metal4	14.095	1072.4	1e+12
8695	metal1	40.07	1072.4	18286	metal4	40.07	1072.4	1e+12
8696	metal1	96.07	1072.4	18287	metal4	96.07	1072.4	1e+12
8697	metal1	108.455	1072.4	18288	metal4	108.455	1072.4	1e+12
8698	metal1	109.295	1072.4	18289	metal4	109.295	1072.4	1e+12
8699	metal1	152.07	1072.4	18290	metal4	152.07	1072.4	1e+12
8700	metal1	208.07	1072.4	18291	metal4	208.07	1072.4	1e+12
8701	metal1	264.07	1072.4	18292	metal4	264.07	1072.4	1e+12
8702	metal1	320.07	1072.4	18293	metal4	320.07	1072.4	1e+12
8703	metal1	376.07	1072.4	18294	metal4	376.07	1072.4	1e+12
8704	metal1	432.07	1072.4	18295	metal4	432.07	1072.4	1e+12
8705	metal1	488.07	1072.4	18296	metal4	488.07	1072.4	1e+12
8706	metal1	544.07	1072.4	18297	metal4	544.07	1072.4	1e+12
8707	metal1	600.07	1072.4	18298	metal4	600.07	1072.4	1e+12
8708	metal1	656.07	1072.4	18299	metal4	656.07	1072.4	1e+12
8709	metal1	712.07	1072.4	18300	metal4	712.07	1072.4	1e+12
8710	metal1	768.07	1072.4	18301	metal4	768.07	1072.4	1e+12
8711	metal1	824.07	1072.4	18302	metal4	824.07	1072.4	1e+12
8712	metal1	880.07	1072.4	18303	metal4	880.07	1072.4	1e+12
8713	metal1	936.07	1072.4	18304	metal4	936.07	1072.4	1e+12
8714	metal1	992.07	1072.4	18305	metal4	992.07	1072.4	1e+12
8715	metal1	1048.07	1072.4	18306	metal4	1048.07	1072.4	1e+12
8716	metal1	1086.21	1072.4	18307	metal4	1086.21	1072.4	1e+12
8717	metal1	14.095	1075.2	18308	metal4	14.095	1075.2	1e+12
8718	metal1	40.07	1075.2	18309	metal4	40.07	1075.2	1e+12
8719	metal1	96.07	1075.2	18310	metal4	96.07	1075.2	1e+12
8720	metal1	108.455	1075.2	18311	metal4	108.455	1075.2	1e+12
8721	metal1	109.295	1075.2	18312	metal4	109.295	1075.2	1e+12
8722	metal1	152.07	1075.2	18313	metal4	152.07	1075.2	1e+12
8723	metal1	208.07	1075.2	18314	metal4	208.07	1075.2	1e+12
8724	metal1	264.07	1075.2	18315	metal4	264.07	1075.2	1e+12
8725	metal1	320.07	1075.2	18316	metal4	320.07	1075.2	1e+12
8726	metal1	376.07	1075.2	18317	metal4	376.07	1075.2	1e+12
8727	metal1	432.07	1075.2	18318	metal4	432.07	1075.2	1e+12
8728	metal1	488.07	1075.2	18319	metal4	488.07	1075.2	1e+12
8729	metal1	544.07	1075.2	18320	metal4	544.07	1075.2	1e+12
8730	metal1	600.07	1075.2	18321	metal4	600.07	1075.2	1e+12
8731	metal1	656.07	1075.2	18322	metal4	656.07	1075.2	1e+12
8732	metal1	712.07	1075.2	18323	metal4	712.07	1075.2	1e+12
8733	metal1	768.07	1075.2	18324	metal4	768.07	1075.2	1e+12
8734	metal1	824.07	1075.2	18325	metal4	824.07	1075.2	1e+12
8735	metal1	880.07	1075.2	18326	metal4	880.07	1075.2	1e+12
8736	metal1	936.07	1075.2	18327	metal4	936.07	1075.2	1e+12
8737	metal1	992.07	1075.2	18328	metal4	992.07	1075.2	1e+12
8738	metal1	1048.07	1075.2	18329	metal4	1048.07	1075.2	1e+12
8739	metal1	1086.21	1075.2	18330	metal4	1086.21	1075.2	1e+12
8740	metal1	14.095	1078	18331	metal4	14.095	1078	1e+12
8741	metal1	40.07	1078	18332	metal4	40.07	1078	1e+12
8742	metal1	96.07	1078	18333	metal4	96.07	1078	1e+12
8743	metal1	108.455	1078	18334	metal4	108.455	1078	1e+12
8744	metal1	109.295	1078	18335	metal4	109.295	1078	1e+12
8745	metal1	152.07	1078	18336	metal4	152.07	1078	1e+12
8746	metal1	208.07	1078	18337	metal4	208.07	1078	1e+12
8747	metal1	264.07	1078	18338	metal4	264.07	1078	1e+12
8748	metal1	320.07	1078	18339	metal4	320.07	1078	1e+12
8749	metal1	376.07	1078	18340	metal4	376.07	1078	1e+12
8750	metal1	432.07	1078	18341	metal4	432.07	1078	1e+12
8751	metal1	488.07	1078	18342	metal4	488.07	1078	1e+12
8752	metal1	544.07	1078	18343	metal4	544.07	1078	1e+12
8753	metal1	600.07	1078	18344	metal4	600.07	1078	1e+12
8754	metal1	656.07	1078	18345	metal4	656.07	1078	1e+12
8755	metal1	712.07	1078	18346	metal4	712.07	1078	1e+12
8756	metal1	768.07	1078	18347	metal4	768.07	1078	1e+12
8757	metal1	824.07	1078	18348	metal4	824.07	1078	1e+12
8758	metal1	880.07	1078	18349	metal4	880.07	1078	1e+12
8759	metal1	936.07	1078	18350	metal4	936.07	1078	1e+12
8760	metal1	992.07	1078	18351	metal4	992.07	1078	1e+12
8761	metal1	1048.07	1078	18352	metal4	1048.07	1078	1e+12
8762	metal1	1086.21	1078	18353	metal4	1086.21	1078	1e+12
8763	metal1	14.095	1080.8	18377	metal4	14.095	1080.8	1e+12
8764	metal1	40.07	1080.8	18378	metal4	40.07	1080.8	1e+12
8765	metal1	96.07	1080.8	18379	metal4	96.07	1080.8	1e+12
8766	metal1	108.455	1080.8	18380	metal4	108.455	1080.8	1e+12
8767	metal1	109.295	1080.8	18381	metal4	109.295	1080.8	1e+12
8768	metal1	152.07	1080.8	18382	metal4	152.07	1080.8	1e+12
8769	metal1	208.07	1080.8	18383	metal4	208.07	1080.8	1e+12
8770	metal1	264.07	1080.8	18384	metal4	264.07	1080.8	1e+12
8771	metal1	320.07	1080.8	18385	metal4	320.07	1080.8	1e+12
8772	metal1	376.07	1080.8	18386	metal4	376.07	1080.8	1e+12
8773	metal1	432.07	1080.8	18387	metal4	432.07	1080.8	1e+12
8774	metal1	488.07	1080.8	18388	metal4	488.07	1080.8	1e+12
8775	metal1	544.07	1080.8	18389	metal4	544.07	1080.8	1e+12
8776	metal1	600.07	1080.8	18390	metal4	600.07	1080.8	1e+12
8777	metal1	656.07	1080.8	18391	metal4	656.07	1080.8	1e+12
8778	metal1	712.07	1080.8	18392	metal4	712.07	1080.8	1e+12
8779	metal1	768.07	1080.8	18393	metal4	768.07	1080.8	1e+12
8780	metal1	824.07	1080.8	18394	metal4	824.07	1080.8	1e+12
8781	metal1	880.07	1080.8	18395	metal4	880.07	1080.8	1e+12
8782	metal1	936.07	1080.8	18396	metal4	936.07	1080.8	1e+12
8783	metal1	992.07	1080.8	18397	metal4	992.07	1080.8	1e+12
8784	metal1	1048.07	1080.8	18398	metal4	1048.07	1080.8	1e+12
8785	metal1	1086.21	1080.8	18399	metal4	1086.21	1080.8	1e+12
8786	metal1	14.095	1083.6	18400	metal4	14.095	1083.6	1e+12
8787	metal1	40.07	1083.6	18401	metal4	40.07	1083.6	1e+12
8788	metal1	96.07	1083.6	18402	metal4	96.07	1083.6	1e+12
8789	metal1	108.455	1083.6	18403	metal4	108.455	1083.6	1e+12
8790	metal1	109.295	1083.6	18404	metal4	109.295	1083.6	1e+12
8791	metal1	152.07	1083.6	18405	metal4	152.07	1083.6	1e+12
8792	metal1	208.07	1083.6	18406	metal4	208.07	1083.6	1e+12
8793	metal1	264.07	1083.6	18407	metal4	264.07	1083.6	1e+12
8794	metal1	320.07	1083.6	18408	metal4	320.07	1083.6	1e+12
8795	metal1	376.07	1083.6	18409	metal4	376.07	1083.6	1e+12
8796	metal1	432.07	1083.6	18410	metal4	432.07	1083.6	1e+12
8797	metal1	488.07	1083.6	18411	metal4	488.07	1083.6	1e+12
8798	metal1	544.07	1083.6	18412	metal4	544.07	1083.6	1e+12
8799	metal1	600.07	1083.6	18413	metal4	600.07	1083.6	1e+12
8800	metal1	656.07	1083.6	18414	metal4	656.07	1083.6	1e+12
8801	metal1	712.07	1083.6	18415	metal4	712.07	1083.6	1e+12
8802	metal1	768.07	1083.6	18416	metal4	768.07	1083.6	1e+12
8803	metal1	824.07	1083.6	18417	metal4	824.07	1083.6	1e+12
8804	metal1	880.07	1083.6	18418	metal4	880.07	1083.6	1e+12
8805	metal1	936.07	1083.6	18419	metal4	936.07	1083.6	1e+12
8806	metal1	992.07	1083.6	18420	metal4	992.07	1083.6	1e+12
8807	metal1	1048.07	1083.6	18421	metal4	1048.07	1083.6	1e+12
8808	metal1	1086.21	1083.6	18422	metal4	1086.21	1083.6	1e+12
8809	metal1	14.095	1086.4	18423	metal4	14.095	1086.4	1e+12
8810	metal1	40.07	1086.4	18424	metal4	40.07	1086.4	1e+12
8811	metal1	96.07	1086.4	18425	metal4	96.07	1086.4	1e+12
8812	metal1	108.455	1086.4	18426	metal4	108.455	1086.4	1e+12
8813	metal1	109.295	1086.4	18427	metal4	109.295	1086.4	1e+12
8814	metal1	152.07	1086.4	18428	metal4	152.07	1086.4	1e+12
8815	metal1	208.07	1086.4	18429	metal4	208.07	1086.4	1e+12
8816	metal1	264.07	1086.4	18430	metal4	264.07	1086.4	1e+12
8817	metal1	320.07	1086.4	18431	metal4	320.07	1086.4	1e+12
8818	metal1	376.07	1086.4	18432	metal4	376.07	1086.4	1e+12
8819	metal1	432.07	1086.4	18433	metal4	432.07	1086.4	1e+12
8820	metal1	488.07	1086.4	18434	metal4	488.07	1086.4	1e+12
8821	metal1	544.07	1086.4	18435	metal4	544.07	1086.4	1e+12
8822	metal1	600.07	1086.4	18436	metal4	600.07	1086.4	1e+12
8823	metal1	656.07	1086.4	18437	metal4	656.07	1086.4	1e+12
8824	metal1	712.07	1086.4	18438	metal4	712.07	1086.4	1e+12
8825	metal1	768.07	1086.4	18439	metal4	768.07	1086.4	1e+12
8826	metal1	824.07	1086.4	18440	metal4	824.07	1086.4	1e+12
8827	metal1	880.07	1086.4	18441	metal4	880.07	1086.4	1e+12
8828	metal1	936.07	1086.4	18442	metal4	936.07	1086.4	1e+12
8829	metal1	992.07	1086.4	18443	metal4	992.07	1086.4	1e+12
8830	metal1	1048.07	1086.4	18444	metal4	1048.07	1086.4	1e+12
8831	metal1	1086.21	1086.4	18445	metal4	1086.21	1086.4	1e+12
8832	metal1	14.095	1089.2	18469	metal4	14.095	1089.2	1e+12
8833	metal1	40.07	1089.2	18470	metal4	40.07	1089.2	1e+12
8834	metal1	96.07	1089.2	18471	metal4	96.07	1089.2	1e+12
8835	metal1	108.455	1089.2	18472	metal4	108.455	1089.2	1e+12
8836	metal1	109.295	1089.2	18473	metal4	109.295	1089.2	1e+12
8837	metal1	152.07	1089.2	18474	metal4	152.07	1089.2	1e+12
8838	metal1	208.07	1089.2	18475	metal4	208.07	1089.2	1e+12
8839	metal1	264.07	1089.2	18476	metal4	264.07	1089.2	1e+12
8840	metal1	320.07	1089.2	18477	metal4	320.07	1089.2	1e+12
8841	metal1	376.07	1089.2	18478	metal4	376.07	1089.2	1e+12
8842	metal1	432.07	1089.2	18479	metal4	432.07	1089.2	1e+12
8843	metal1	488.07	1089.2	18480	metal4	488.07	1089.2	1e+12
8844	metal1	544.07	1089.2	18481	metal4	544.07	1089.2	1e+12
8845	metal1	600.07	1089.2	18482	metal4	600.07	1089.2	1e+12
8846	metal1	656.07	1089.2	18483	metal4	656.07	1089.2	1e+12
8847	metal1	712.07	1089.2	18484	metal4	712.07	1089.2	1e+12
8848	metal1	768.07	1089.2	18485	metal4	768.07	1089.2	1e+12
8849	metal1	824.07	1089.2	18486	metal4	824.07	1089.2	1e+12
8850	metal1	880.07	1089.2	18487	metal4	880.07	1089.2	1e+12
8851	metal1	936.07	1089.2	18488	metal4	936.07	1089.2	1e+12
8852	metal1	992.07	1089.2	18489	metal4	992.07	1089.2	1e+12
8853	metal1	1048.07	1089.2	18490	metal4	1048.07	1089.2	1e+12
8854	metal1	1086.21	1089.2	18491	metal4	1086.21	1089.2	1e+12
8901	metal4	14.095	18.47	18492	metal7	14.095	18.47	1e+12
8902	metal4	40.07	18.47	18493	metal7	40.07	18.47	1e+12
8903	metal4	96.07	18.47	18494	metal7	96.07	18.47	1e+12
8904	metal4	108.455	18.47	18495	metal7	108.455	18.47	1e+12
8905	metal4	109.295	18.47	18496	metal7	109.295	18.47	1e+12
8906	metal4	152.07	18.47	18497	metal7	152.07	18.47	1e+12
8907	metal4	208.07	18.47	18498	metal7	208.07	18.47	1e+12
8908	metal4	264.07	18.47	18499	metal7	264.07	18.47	1e+12
8909	metal4	320.07	18.47	18500	metal7	320.07	18.47	1e+12
8910	metal4	376.07	18.47	18501	metal7	376.07	18.47	1e+12
8911	metal4	432.07	18.47	18502	metal7	432.07	18.47	1e+12
8912	metal4	488.07	18.47	18503	metal7	488.07	18.47	1e+12
8913	metal4	544.07	18.47	18504	metal7	544.07	18.47	1e+12
8914	metal4	600.07	18.47	18505	metal7	600.07	18.47	1e+12
8915	metal4	656.07	18.47	18506	metal7	656.07	18.47	1e+12
8916	metal4	712.07	18.47	18507	metal7	712.07	18.47	1e+12
8917	metal4	768.07	18.47	18508	metal7	768.07	18.47	1e+12
8918	metal4	824.07	18.47	18509	metal7	824.07	18.47	1e+12
8919	metal4	880.07	18.47	18510	metal7	880.07	18.47	1e+12
8920	metal4	936.07	18.47	18511	metal7	936.07	18.47	1e+12
8921	metal4	992.07	18.47	18512	metal7	992.07	18.47	1e+12
8922	metal4	1048.07	18.47	18513	metal7	1048.07	18.47	1e+12
8923	metal4	1086.21	18.47	18514	metal7	1086.21	18.47	1e+12
9016	metal4	14.095	29.6	18515	metal7	14.095	29.6	1e+12
9017	metal4	40.07	29.6	18516	metal7	40.07	29.6	1e+12
9018	metal4	96.07	29.6	18517	metal7	96.07	29.6	1e+12
9019	metal4	108.455	29.6	18518	metal7	108.455	29.6	1e+12
9020	metal4	109.295	29.6	18519	metal7	109.295	29.6	1e+12
9021	metal4	152.07	29.6	18520	metal7	152.07	29.6	1e+12
9022	metal4	208.07	29.6	18521	metal7	208.07	29.6	1e+12
9023	metal4	264.07	29.6	18522	metal7	264.07	29.6	1e+12
9024	metal4	320.07	29.6	18523	metal7	320.07	29.6	1e+12
9025	metal4	376.07	29.6	18524	metal7	376.07	29.6	1e+12
9026	metal4	432.07	29.6	18525	metal7	432.07	29.6	1e+12
9027	metal4	488.07	29.6	18526	metal7	488.07	29.6	1e+12
9028	metal4	544.07	29.6	18527	metal7	544.07	29.6	1e+12
9029	metal4	600.07	29.6	18528	metal7	600.07	29.6	1e+12
9030	metal4	656.07	29.6	18529	metal7	656.07	29.6	1e+12
9031	metal4	712.07	29.6	18530	metal7	712.07	29.6	1e+12
9032	metal4	768.07	29.6	18531	metal7	768.07	29.6	1e+12
9033	metal4	824.07	29.6	18532	metal7	824.07	29.6	1e+12
9034	metal4	880.07	29.6	18533	metal7	880.07	29.6	1e+12
9035	metal4	936.07	29.6	18534	metal7	936.07	29.6	1e+12
9036	metal4	992.07	29.6	18535	metal7	992.07	29.6	1e+12
9037	metal4	1048.07	29.6	18536	metal7	1048.07	29.6	1e+12
9038	metal4	1086.21	29.6	18537	metal7	1086.21	29.6	1e+12
9292	metal4	14.095	59.6	18538	metal7	14.095	59.6	1e+12
9293	metal4	40.07	59.6	18539	metal7	40.07	59.6	1e+12
9294	metal4	96.07	59.6	18540	metal7	96.07	59.6	1e+12
9295	metal4	108.455	59.6	18541	metal7	108.455	59.6	1e+12
9296	metal4	109.295	59.6	18542	metal7	109.295	59.6	1e+12
9297	metal4	152.07	59.6	18543	metal7	152.07	59.6	1e+12
9298	metal4	208.07	59.6	18544	metal7	208.07	59.6	1e+12
9299	metal4	264.07	59.6	18545	metal7	264.07	59.6	1e+12
9300	metal4	320.07	59.6	18546	metal7	320.07	59.6	1e+12
9301	metal4	376.07	59.6	18547	metal7	376.07	59.6	1e+12
9302	metal4	432.07	59.6	18548	metal7	432.07	59.6	1e+12
9303	metal4	488.07	59.6	18549	metal7	488.07	59.6	1e+12
9304	metal4	544.07	59.6	18550	metal7	544.07	59.6	1e+12
9305	metal4	600.07	59.6	18551	metal7	600.07	59.6	1e+12
9306	metal4	656.07	59.6	18552	metal7	656.07	59.6	1e+12
9307	metal4	712.07	59.6	18553	metal7	712.07	59.6	1e+12
9308	metal4	768.07	59.6	18554	metal7	768.07	59.6	1e+12
9309	metal4	824.07	59.6	18555	metal7	824.07	59.6	1e+12
9310	metal4	880.07	59.6	18556	metal7	880.07	59.6	1e+12
9311	metal4	936.07	59.6	18557	metal7	936.07	59.6	1e+12
9312	metal4	992.07	59.6	18558	metal7	992.07	59.6	1e+12
9313	metal4	1048.07	59.6	18559	metal7	1048.07	59.6	1e+12
9314	metal4	1086.21	59.6	18560	metal7	1086.21	59.6	1e+12
9545	metal4	14.095	89.6	18561	metal7	14.095	89.6	1e+12
9546	metal4	40.07	89.6	18562	metal7	40.07	89.6	1e+12
9547	metal4	96.07	89.6	18563	metal7	96.07	89.6	1e+12
9548	metal4	108.455	89.6	18564	metal7	108.455	89.6	1e+12
9549	metal4	109.295	89.6	18565	metal7	109.295	89.6	1e+12
9550	metal4	152.07	89.6	18566	metal7	152.07	89.6	1e+12
9551	metal4	208.07	89.6	18567	metal7	208.07	89.6	1e+12
9552	metal4	264.07	89.6	18568	metal7	264.07	89.6	1e+12
9553	metal4	320.07	89.6	18569	metal7	320.07	89.6	1e+12
9554	metal4	376.07	89.6	18570	metal7	376.07	89.6	1e+12
9555	metal4	432.07	89.6	18571	metal7	432.07	89.6	1e+12
9556	metal4	488.07	89.6	18572	metal7	488.07	89.6	1e+12
9557	metal4	544.07	89.6	18573	metal7	544.07	89.6	1e+12
9558	metal4	600.07	89.6	18574	metal7	600.07	89.6	1e+12
9559	metal4	656.07	89.6	18575	metal7	656.07	89.6	1e+12
9560	metal4	712.07	89.6	18576	metal7	712.07	89.6	1e+12
9561	metal4	768.07	89.6	18577	metal7	768.07	89.6	1e+12
9562	metal4	824.07	89.6	18578	metal7	824.07	89.6	1e+12
9563	metal4	880.07	89.6	18579	metal7	880.07	89.6	1e+12
9564	metal4	936.07	89.6	18580	metal7	936.07	89.6	1e+12
9565	metal4	992.07	89.6	18581	metal7	992.07	89.6	1e+12
9566	metal4	1048.07	89.6	18582	metal7	1048.07	89.6	1e+12
9567	metal4	1086.21	89.6	18583	metal7	1086.21	89.6	1e+12
9798	metal4	14.095	119.6	18584	metal7	14.095	119.6	1e+12
9799	metal4	40.07	119.6	18585	metal7	40.07	119.6	1e+12
9800	metal4	96.07	119.6	18586	metal7	96.07	119.6	1e+12
9801	metal4	108.455	119.6	18587	metal7	108.455	119.6	1e+12
9802	metal4	109.295	119.6	18588	metal7	109.295	119.6	1e+12
9803	metal4	152.07	119.6	18589	metal7	152.07	119.6	1e+12
9804	metal4	208.07	119.6	18590	metal7	208.07	119.6	1e+12
9805	metal4	264.07	119.6	18591	metal7	264.07	119.6	1e+12
9806	metal4	320.07	119.6	18592	metal7	320.07	119.6	1e+12
9807	metal4	376.07	119.6	18593	metal7	376.07	119.6	1e+12
9808	metal4	432.07	119.6	18594	metal7	432.07	119.6	1e+12
9809	metal4	488.07	119.6	18595	metal7	488.07	119.6	1e+12
9810	metal4	544.07	119.6	18596	metal7	544.07	119.6	1e+12
9811	metal4	600.07	119.6	18597	metal7	600.07	119.6	1e+12
9812	metal4	656.07	119.6	18598	metal7	656.07	119.6	1e+12
9813	metal4	712.07	119.6	18599	metal7	712.07	119.6	1e+12
9814	metal4	768.07	119.6	18600	metal7	768.07	119.6	1e+12
9815	metal4	824.07	119.6	18601	metal7	824.07	119.6	1e+12
9816	metal4	880.07	119.6	18602	metal7	880.07	119.6	1e+12
9817	metal4	936.07	119.6	18603	metal7	936.07	119.6	1e+12
9818	metal4	992.07	119.6	18604	metal7	992.07	119.6	1e+12
9819	metal4	1048.07	119.6	18605	metal7	1048.07	119.6	1e+12
9820	metal4	1086.21	119.6	18606	metal7	1086.21	119.6	1e+12
10074	metal4	14.095	149.6	18607	metal7	14.095	149.6	1e+12
10075	metal4	40.07	149.6	18608	metal7	40.07	149.6	1e+12
10076	metal4	96.07	149.6	18609	metal7	96.07	149.6	1e+12
10077	metal4	108.455	149.6	18610	metal7	108.455	149.6	1e+12
10078	metal4	109.295	149.6	18611	metal7	109.295	149.6	1e+12
10079	metal4	152.07	149.6	18612	metal7	152.07	149.6	1e+12
10080	metal4	208.07	149.6	18613	metal7	208.07	149.6	1e+12
10081	metal4	264.07	149.6	18614	metal7	264.07	149.6	1e+12
10082	metal4	320.07	149.6	18615	metal7	320.07	149.6	1e+12
10083	metal4	376.07	149.6	18616	metal7	376.07	149.6	1e+12
10084	metal4	432.07	149.6	18617	metal7	432.07	149.6	1e+12
