layer	ix	iy	x_um	y_um	i_soft_A	i_hard_A	i_total_A	v_V	is_vsrc
metal4	5	197	152.07	523.6	0	0	0	1.09539	0
metal4	6	197	208.07	523.6	0	0	0	1.09409	0
metal4	7	197	264.07	523.6	0	0	0	1.093	0
metal4	8	197	320.07	523.6	0	0	0	1.09209	0
metal4	9	197	376.07	523.6	0	0	0	1.09134	0
metal4	10	197	432.07	523.6	0	0	0	1.09094	0
metal4	11	197	488.07	523.6	0	0	0	1.09084	0
metal4	12	197	544.07	523.6	0	0	0	1.09109	0
metal4	13	197	600.07	523.6	0	0	0	1.09131	0
metal4	14	197	656.07	523.6	0	0	0	1.09175	0
metal4	15	197	712.07	523.6	0	0	0	1.09237	0
metal4	16	197	768.07	523.6	0	0	0	1.09316	0
metal4	17	197	824.07	523.6	0	0	0	1.09415	0
metal4	18	197	880.07	523.6	0	0	0	1.09544	0
metal4	19	197	936.07	523.6	0	0	0	1.09662	0
metal4	20	197	992.07	523.6	0	0	0	1.09782	0
metal4	21	197	1048.07	523.6	0	0	0	1.09903	0
metal4	22	197	1086.21	523.6	0	0	0	1.09987	0
metal4	0	198	14.095	526.4	0	0	0	1.0998	0
metal4	1	198	40.07	526.4	0	0	0	1.09884	0
metal4	2	198	96.07	526.4	0	0	0	1.09692	0
metal4	3	198	108.455	526.4	0	0	0	1.09658	0
metal4	4	198	109.295	526.4	0	0	0	1.09655	0
metal4	5	198	152.07	526.4	0	0	0	1.09537	0
metal4	6	198	208.07	526.4	0	0	0	1.09407	0
metal4	7	198	264.07	526.4	0	0	0	1.09298	0
metal4	8	198	320.07	526.4	0	0	0	1.09206	0
metal4	9	198	376.07	526.4	0	0	0	1.09131	0
metal4	10	198	432.07	526.4	0	0	0	1.0909	0
metal4	11	198	488.07	526.4	0	0	0	1.09079	0
metal4	12	198	544.07	526.4	0	0	0	1.09102	0
metal4	13	198	600.07	526.4	0	0	0	1.09123	0
metal4	14	198	656.07	526.4	0	0	0	1.09167	0
metal4	15	198	712.07	526.4	0	0	0	1.09229	0
metal4	16	198	768.07	526.4	0	0	0	1.09308	0
metal4	17	198	824.07	526.4	0	0	0	1.09408	0
metal4	18	198	880.07	526.4	0	0	0	1.0954	0
metal4	19	198	936.07	526.4	0	0	0	1.09658	0
metal4	20	198	992.07	526.4	0	0	0	1.0978	0
metal4	21	198	1048.07	526.4	0	0	0	1.09902	0
metal4	22	198	1086.21	526.4	0	0	0	1.09988	0
metal4	0	199	14.095	529.2	0	0	0	1.09982	0
metal4	1	199	40.07	529.2	0	0	0	1.09886	0
metal4	2	199	96.07	529.2	0	0	0	1.09693	0
metal4	3	199	108.455	529.2	0	0	0	1.09658	0
metal4	4	199	109.295	529.2	0	0	0	1.09656	0
metal4	5	199	152.07	529.2	0	0	0	1.09538	0
metal4	6	199	208.07	529.2	0	0	0	1.09407	0
metal4	7	199	264.07	529.2	0	0	0	1.09297	0
metal4	8	199	320.07	529.2	0	0	0	1.09205	0
metal4	9	199	376.07	529.2	0	0	0	1.09129	0
metal4	10	199	432.07	529.2	0	0	0	1.09088	0
metal4	11	199	488.07	529.2	0	0	0	1.09075	0
metal4	12	199	544.07	529.2	0	0	0	1.09097	0
metal4	13	199	600.07	529.2	0	0	0	1.09117	0
metal4	14	199	656.07	529.2	0	0	0	1.0916	0
metal4	15	199	712.07	529.2	0	0	0	1.09222	0
metal4	16	199	768.07	529.2	0	0	0	1.09303	0
metal4	17	199	824.07	529.2	0	0	0	1.09403	0
metal4	18	199	880.07	529.2	0	0	0	1.09536	0
metal4	19	199	936.07	529.2	0	0	0	1.09656	0
metal4	20	199	992.07	529.2	0	0	0	1.09778	0
metal4	21	199	1048.07	529.2	0	0	0	1.09902	0
metal4	22	199	1086.21	529.2	0	0	0	1.09989	0
metal4	0	200	14.095	532	0	0	0	1.09985	0
metal4	1	200	40.07	532	0	0	0	1.09888	0
metal4	2	200	96.07	532	0	0	0	1.09695	0
metal4	3	200	108.455	532	0	0	0	1.0966	0
metal4	4	200	109.295	532	0	0	0	1.09657	0
metal4	5	200	152.07	532	0	0	0	1.09539	0
metal4	6	200	208.07	532	0	0	0	1.09408	0
metal4	7	200	264.07	532	0	0	0	1.09297	0
metal4	8	200	320.07	532	0	0	0	1.09205	0
metal4	9	200	376.07	532	0	0	0	1.0913	0
metal4	10	200	432.07	532	0	0	0	1.09088	0
metal4	11	200	488.07	532	0	0	0	1.09074	0
metal4	12	200	544.07	532	0	0	0	1.09093	0
metal4	13	200	600.07	532	0	0	0	1.09113	0
metal4	14	200	656.07	532	0	0	0	1.09156	0
metal4	15	200	712.07	532	0	0	0	1.09218	0
metal4	16	200	768.07	532	0	0	0	1.09299	0
metal4	17	200	824.07	532	0	0	0	1.09401	0
metal4	18	200	880.07	532	0	0	0	1.09532	0
metal4	19	200	936.07	532	0	0	0	1.09653	0
metal4	20	200	992.07	532	0	0	0	1.09777	0
metal4	21	200	1048.07	532	0	0	0	1.09902	0
metal4	22	200	1086.21	532	0	0	0	1.0999	0
metal4	0	201	14.095	534.8	0	0	0	1.09989	0
metal4	1	201	40.07	534.8	0	0	0	1.09892	0
metal4	2	201	96.07	534.8	0	0	0	1.09698	0
metal4	3	201	108.455	534.8	0	0	0	1.09662	0
metal4	4	201	109.295	534.8	0	0	0	1.09659	0
metal4	5	201	152.07	534.8	0	0	0	1.09542	0
metal4	6	201	208.07	534.8	0	0	0	1.09411	0
metal4	7	201	264.07	534.8	0	0	0	1.093	0
metal4	8	201	320.07	534.8	0	0	0	1.09207	0
metal4	9	201	376.07	534.8	0	0	0	1.09133	0
metal4	10	201	432.07	534.8	0	0	0	1.0909	0
metal4	11	201	488.07	534.8	0	0	0	1.09075	0
metal4	12	201	544.07	534.8	0	0	0	1.0909	0
metal4	13	201	600.07	534.8	0	0	0	1.09111	0
metal4	14	201	656.07	534.8	0	0	0	1.09154	0
metal4	15	201	712.07	534.8	0	0	0	1.09216	0
metal4	16	201	768.07	534.8	0	0	0	1.09297	0
metal4	17	201	824.07	534.8	0	0	0	1.09399	0
metal4	18	201	880.07	534.8	0	0	0	1.09528	0
metal4	19	201	936.07	534.8	0	0	0	1.09651	0
metal4	20	201	992.07	534.8	0	0	0	1.09776	0
metal4	21	201	1048.07	534.8	0	0	0	1.09903	0
metal4	22	201	1086.21	534.8	0	0	0	1.09993	0
metal4	0	202	14.095	537.6	0	0	0	1.09995	0
metal4	1	202	40.07	537.6	0	0	0	1.09897	0
metal4	2	202	96.07	537.6	0	0	0	1.09703	0
metal4	3	202	108.455	537.6	0	0	0	1.09665	0
metal4	4	202	109.295	537.6	0	0	0	1.09663	0
metal4	5	202	152.07	537.6	0	0	0	1.09547	0
metal4	6	202	208.07	537.6	0	0	0	1.09415	0
metal4	7	202	264.07	537.6	0	0	0	1.09303	0
metal4	8	202	320.07	537.6	0	0	0	1.09211	0
metal4	9	202	376.07	537.6	0	0	0	1.09138	0
metal4	10	202	432.07	537.6	0	0	0	1.09094	0
metal4	11	202	488.07	537.6	0	0	0	1.09078	0
metal4	12	202	544.07	537.6	0	0	0	1.09089	0
metal4	13	202	600.07	537.6	0	0	0	1.0911	0
metal4	14	202	656.07	537.6	0	0	0	1.09153	0
metal4	15	202	712.07	537.6	0	0	0	1.09215	0
metal4	16	202	768.07	537.6	0	0	0	1.09297	0
metal4	17	202	824.07	537.6	0	0	0	1.094	0
metal4	18	202	880.07	537.6	0	0	0	1.09525	0
metal4	19	202	936.07	537.6	0	0	0	1.09649	0
metal4	20	202	992.07	537.6	0	0	0	1.09775	0
metal4	21	202	1048.07	537.6	0	0	0	1.09905	0
metal4	22	202	1086.21	537.6	0	0	0	1.09997	0
metal4	0	203	14.095	539.6	0	0	0	1.1	0
metal4	1	203	40.07	539.6	0	0	0	1.09902	0
metal4	2	203	96.07	539.6	0	0	0	1.09707	0
metal4	3	203	108.455	539.6	0	0	0	1.09668	0
metal4	4	203	109.295	539.6	0	0	0	1.09666	0
metal4	5	203	152.07	539.6	0	0	0	1.09551	0
metal4	6	203	208.07	539.6	0	0	0	1.09419	0
metal4	7	203	264.07	539.6	0	0	0	1.09307	0
metal4	8	203	320.07	539.6	0	0	0	1.09215	0
metal4	9	203	376.07	539.6	0	0	0	1.09143	0
metal4	10	203	432.07	539.6	0	0	0	1.09099	0
metal4	11	203	488.07	539.6	0	0	0	1.09082	0
metal4	12	203	544.07	539.6	0	0	0	1.09089	0
metal4	13	203	600.07	539.6	0	0	0	1.09111	0
metal4	14	203	656.07	539.6	0	0	0	1.09154	0
metal4	15	203	712.07	539.6	0	0	0	1.09216	0
metal4	16	203	768.07	539.6	0	0	0	1.09299	0
metal4	17	203	824.07	539.6	0	0	0	1.09401	0
metal4	18	203	880.07	539.6	0	0	0	1.09523	0
metal4	19	203	936.07	539.6	0	0	0	1.09648	0
metal4	20	203	992.07	539.6	0	0	0	1.09775	0
metal4	21	203	1048.07	539.6	0	0	0	1.09906	0
metal4	22	203	1086.21	539.6	0	0	0	1.1	0
metal4	0	204	14.095	540.4	0	0	0	1.09998	0
metal4	1	204	40.07	540.4	0	0	0	1.099	0
metal4	2	204	96.07	540.4	0	0	0	1.09705	0
metal4	3	204	108.455	540.4	0	0	0	1.09666	0
metal4	4	204	109.295	540.4	0	0	0	1.09664	0
metal4	5	204	152.07	540.4	0	0	0	1.09548	0
metal4	6	204	208.07	540.4	0	0	0	1.09416	0
metal4	7	204	264.07	540.4	0	0	0	1.09304	0
metal4	8	204	320.07	540.4	0	0	0	1.09211	0
metal4	9	204	376.07	540.4	0	0	0	1.09139	0
metal4	10	204	432.07	540.4	0	0	0	1.09094	0
metal4	11	204	488.07	540.4	0	0	0	1.09077	0
metal4	12	204	544.07	540.4	0	0	0	1.09086	0
metal4	13	204	600.07	540.4	0	0	0	1.09107	0
metal4	14	204	656.07	540.4	0	0	0	1.0915	0
metal4	15	204	712.07	540.4	0	0	0	1.09212	0
metal4	16	204	768.07	540.4	0	0	0	1.09294	0
metal4	17	204	824.07	540.4	0	0	0	1.09398	0
metal4	18	204	880.07	540.4	0	0	0	1.09522	0
metal4	19	204	936.07	540.4	0	0	0	1.09647	0
metal4	20	204	992.07	540.4	0	0	0	1.09774	0
metal4	21	204	1048.07	540.4	0	0	0	1.09905	0
metal4	22	204	1086.21	540.4	0	0	0	1.09999	0
metal4	0	205	14.095	543.2	0	0	0	1.09991	0
metal4	1	205	40.07	543.2	0	0	0	1.09893	0
metal4	2	205	96.07	543.2	0	0	0	1.09698	0
metal4	3	205	108.455	543.2	0	0	0	1.09661	0
metal4	4	205	109.295	543.2	0	0	0	1.09658	0
metal4	5	205	152.07	543.2	0	0	0	1.09541	0
metal4	6	205	208.07	543.2	0	0	0	1.09408	0
metal4	7	205	264.07	543.2	0	0	0	1.09295	0
metal4	8	205	320.07	543.2	0	0	0	1.09201	0
metal4	9	205	376.07	543.2	0	0	0	1.09126	0
metal4	10	205	432.07	543.2	0	0	0	1.09081	0
metal4	11	205	488.07	543.2	0	0	0	1.09064	0
metal4	12	205	544.07	543.2	0	0	0	1.09076	0
metal4	13	205	600.07	543.2	0	0	0	1.09095	0
metal4	14	205	656.07	543.2	0	0	0	1.09137	0
metal4	15	205	712.07	543.2	0	0	0	1.09199	0
metal4	16	205	768.07	543.2	0	0	0	1.09282	0
metal4	17	205	824.07	543.2	0	0	0	1.09386	0
metal4	18	205	880.07	543.2	0	0	0	1.09517	0
metal4	19	205	936.07	543.2	0	0	0	1.09643	0
metal4	20	205	992.07	543.2	0	0	0	1.09771	0
metal4	21	205	1048.07	543.2	0	0	0	1.09902	0
metal4	22	205	1086.21	543.2	0	0	0	1.09994	0
metal4	0	206	14.095	546	0	0	0	1.09986	0
metal4	1	206	40.07	546	0	0	0	1.09889	0
metal4	2	206	96.07	546	0	0	0	1.09692	0
metal4	3	206	108.455	546	0	0	0	1.09657	0
metal4	4	206	109.295	546	0	0	0	1.09654	0
metal4	5	206	152.07	546	0	0	0	1.09535	0
metal4	6	206	208.07	546	0	0	0	1.09401	0
metal4	7	206	264.07	546	0	0	0	1.09288	0
metal4	8	206	320.07	546	0	0	0	1.09193	0
metal4	9	206	376.07	546	0	0	0	1.09116	0
metal4	10	206	432.07	546	0	0	0	1.09071	0
metal4	11	206	488.07	546	0	0	0	1.09054	0
metal4	12	206	544.07	546	0	0	0	1.09067	0
metal4	13	206	600.07	546	0	0	0	1.09084	0
metal4	14	206	656.07	546	0	0	0	1.09126	0
metal4	15	206	712.07	546	0	0	0	1.09188	0
metal4	16	206	768.07	546	0	0	0	1.09271	0
metal4	17	206	824.07	546	0	0	0	1.09377	0
metal4	18	206	880.07	546	0	0	0	1.09513	0
metal4	19	206	936.07	546	0	0	0	1.0964	0
metal4	20	206	992.07	546	0	0	0	1.09769	0
metal4	21	206	1048.07	546	0	0	0	1.09899	0
metal4	22	206	1086.21	546	0	0	0	1.09991	0
metal4	0	207	14.095	548.8	0	0	0	1.09982	0
metal4	1	207	40.07	548.8	0	0	0	1.09885	0
metal4	2	207	96.07	548.8	0	0	0	1.09688	0
metal4	3	207	108.455	548.8	0	0	0	1.09653	0
metal4	4	207	109.295	548.8	0	0	0	1.09651	0
metal4	5	207	152.07	548.8	0	0	0	1.0953	0
metal4	6	207	208.07	548.8	0	0	0	1.09396	0
metal4	7	207	264.07	548.8	0	0	0	1.09282	0
metal4	8	207	320.07	548.8	0	0	0	1.09187	0
metal4	9	207	376.07	548.8	0	0	0	1.09108	0
metal4	10	207	432.07	548.8	0	0	0	1.09062	0
metal4	11	207	488.07	548.8	0	0	0	1.09045	0
metal4	12	207	544.07	548.8	0	0	0	1.0906	0
metal4	13	207	600.07	548.8	0	0	0	1.09075	0
metal4	14	207	656.07	548.8	0	0	0	1.09117	0
metal4	15	207	712.07	548.8	0	0	0	1.09179	0
metal4	16	207	768.07	548.8	0	0	0	1.09263	0
metal4	17	207	824.07	548.8	0	0	0	1.09369	0
metal4	18	207	880.07	548.8	0	0	0	1.0951	0
metal4	19	207	936.07	548.8	0	0	0	1.09637	0
metal4	20	207	992.07	548.8	0	0	0	1.09767	0
metal4	21	207	1048.07	548.8	0	0	0	1.09897	0
metal4	22	207	1086.21	548.8	0	0	0	1.09989	0
metal4	0	208	14.095	551.6	0	0	0	1.0998	0
metal4	1	208	40.07	551.6	0	0	0	1.09883	0
metal4	2	208	96.07	551.6	0	0	0	1.09686	0
metal4	3	208	108.455	551.6	0	0	0	1.09651	0
metal4	4	208	109.295	551.6	0	0	0	1.09648	0
metal4	5	208	152.07	551.6	0	0	0	1.09527	0
metal4	6	208	208.07	551.6	0	0	0	1.09392	0
metal4	7	208	264.07	551.6	0	0	0	1.09278	0
metal4	8	208	320.07	551.6	0	0	0	1.09182	0
metal4	9	208	376.07	551.6	0	0	0	1.09102	0
metal4	10	208	432.07	551.6	0	0	0	1.09055	0
metal4	11	208	488.07	551.6	0	0	0	1.09038	0
metal4	12	208	544.07	551.6	0	0	0	1.09054	0
metal4	13	208	600.07	551.6	0	0	0	1.09068	0
metal4	14	208	656.07	551.6	0	0	0	1.09109	0
metal4	15	208	712.07	551.6	0	0	0	1.09172	0
metal4	16	208	768.07	551.6	0	0	0	1.09256	0
metal4	17	208	824.07	551.6	0	0	0	1.09363	0
metal4	18	208	880.07	551.6	0	0	0	1.09506	0
metal4	19	208	936.07	551.6	0	0	0	1.09635	0
metal4	20	208	992.07	551.6	0	0	0	1.09765	0
metal4	21	208	1048.07	551.6	0	0	0	1.09896	0
metal4	22	208	1086.21	551.6	0	0	0	1.09987	0
metal4	0	209	14.095	554.4	0	0	0	1.09979	0
metal4	1	209	40.07	554.4	0	0	0	1.09882	0
metal4	2	209	96.07	554.4	0	0	0	1.09684	0
metal4	3	209	108.455	554.4	0	0	0	1.0965	0
metal4	4	209	109.295	554.4	0	0	0	1.09647	0
metal4	5	209	152.07	554.4	0	0	0	1.09525	0
metal4	6	209	208.07	554.4	0	0	0	1.0939	0
metal4	7	209	264.07	554.4	0	0	0	1.09275	0
metal4	8	209	320.07	554.4	0	0	0	1.09179	0
metal4	9	209	376.07	554.4	0	0	0	1.09098	0
metal4	10	209	432.07	554.4	0	0	0	1.09051	0
metal4	11	209	488.07	554.4	0	0	0	1.09034	0
metal4	12	209	544.07	554.4	0	0	0	1.09049	0
metal4	13	209	600.07	554.4	0	0	0	1.09063	0
metal4	14	209	656.07	554.4	0	0	0	1.09104	0
metal4	15	209	712.07	554.4	0	0	0	1.09167	0
metal4	16	209	768.07	554.4	0	0	0	1.09251	0
metal4	17	209	824.07	554.4	0	0	0	1.09359	0
metal4	18	209	880.07	554.4	0	0	0	1.09503	0
metal4	19	209	936.07	554.4	0	0	0	1.09633	0
metal4	20	209	992.07	554.4	0	0	0	1.09764	0
metal4	21	209	1048.07	554.4	0	0	0	1.09895	0
metal4	22	209	1086.21	554.4	0	0	0	1.09987	0
metal4	0	210	14.095	557.2	0	0	0	1.0998	0
metal4	1	210	40.07	557.2	0	0	0	1.09882	0
metal4	2	210	96.07	557.2	0	0	0	1.09684	0
metal4	3	210	108.455	557.2	0	0	0	1.0965	0
metal4	4	210	109.295	557.2	0	0	0	1.09647	0
metal4	5	210	152.07	557.2	0	0	0	1.09525	0
metal4	6	210	208.07	557.2	0	0	0	1.09389	0
metal4	7	210	264.07	557.2	0	0	0	1.09274	0
metal4	8	210	320.07	557.2	0	0	0	1.09177	0
metal4	9	210	376.07	557.2	0	0	0	1.09096	0
metal4	10	210	432.07	557.2	0	0	0	1.09049	0
metal4	11	210	488.07	557.2	0	0	0	1.09031	0
metal4	12	210	544.07	557.2	0	0	0	1.09046	0
metal4	13	210	600.07	557.2	0	0	0	1.0906	0
metal4	14	210	656.07	557.2	0	0	0	1.09101	0
metal4	15	210	712.07	557.2	0	0	0	1.09163	0
metal4	16	210	768.07	557.2	0	0	0	1.09248	0
metal4	17	210	824.07	557.2	0	0	0	1.09356	0
metal4	18	210	880.07	557.2	0	0	0	1.09501	0
metal4	19	210	936.07	557.2	0	0	0	1.09631	0
metal4	20	210	992.07	557.2	0	0	0	1.09763	0
metal4	21	210	1048.07	557.2	0	0	0	1.09895	0
metal4	22	210	1086.21	557.2	0	0	0	1.09987	0
metal4	0	211	14.095	560	0	0	0	1.09982	0
metal4	1	211	40.07	560	0	0	0	1.09884	0
metal4	2	211	96.07	560	0	0	0	1.09686	0
metal4	3	211	108.455	560	0	0	0	1.0965	0
metal4	4	211	109.295	560	0	0	0	1.09648	0
metal4	5	211	152.07	560	0	0	0	1.09526	0
metal4	6	211	208.07	560	0	0	0	1.0939	0
metal4	7	211	264.07	560	0	0	0	1.09275	0
metal4	8	211	320.07	560	0	0	0	1.09177	0
metal4	9	211	376.07	560	0	0	0	1.09097	0
metal4	10	211	432.07	560	0	0	0	1.09049	0
metal4	11	211	488.07	560	0	0	0	1.09031	0
metal4	12	211	544.07	560	0	0	0	1.09045	0
metal4	13	211	600.07	560	0	0	0	1.09058	0
metal4	14	211	656.07	560	0	0	0	1.09099	0
metal4	15	211	712.07	560	0	0	0	1.09162	0
metal4	16	211	768.07	560	0	0	0	1.09247	0
metal4	17	211	824.07	560	0	0	0	1.09355	0
metal4	18	211	880.07	560	0	0	0	1.09499	0
metal4	19	211	936.07	560	0	0	0	1.09629	0
metal4	20	211	992.07	560	0	0	0	1.09762	0
metal4	21	211	1048.07	560	0	0	0	1.09895	0
metal4	22	211	1086.21	560	0	0	0	1.09988	0
metal4	0	212	14.095	562.8	0	0	0	1.09985	0
metal4	1	212	40.07	562.8	0	0	0	1.09887	0
metal4	2	212	96.07	562.8	0	0	0	1.09689	0
metal4	3	212	108.455	562.8	0	0	0	1.09652	0
metal4	4	212	109.295	562.8	0	0	0	1.0965	0
metal4	5	212	152.07	562.8	0	0	0	1.09528	0
metal4	6	212	208.07	562.8	0	0	0	1.09392	0
metal4	7	212	264.07	562.8	0	0	0	1.09276	0
metal4	8	212	320.07	562.8	0	0	0	1.09179	0
metal4	9	212	376.07	562.8	0	0	0	1.09099	0
metal4	10	212	432.07	562.8	0	0	0	1.09052	0
metal4	11	212	488.07	562.8	0	0	0	1.09033	0
metal4	12	212	544.07	562.8	0	0	0	1.09044	0
metal4	13	212	600.07	562.8	0	0	0	1.09059	0
metal4	14	212	656.07	562.8	0	0	0	1.09099	0
metal4	15	212	712.07	562.8	0	0	0	1.09162	0
metal4	16	212	768.07	562.8	0	0	0	1.09247	0
metal4	17	212	824.07	562.8	0	0	0	1.09356	0
metal4	18	212	880.07	562.8	0	0	0	1.09497	0
metal4	19	212	936.07	562.8	0	0	0	1.09628	0
metal4	20	212	992.07	562.8	0	0	0	1.09762	0
metal4	21	212	1048.07	562.8	0	0	0	1.09896	0
metal4	22	212	1086.21	562.8	0	0	0	1.09991	0
metal4	0	213	14.095	565.6	0	0	0	1.0999	0
metal4	1	213	40.07	565.6	0	0	0	1.09891	0
metal4	2	213	96.07	565.6	0	0	0	1.09693	0
metal4	3	213	108.455	565.6	0	0	0	1.09655	0
metal4	4	213	109.295	565.6	0	0	0	1.09652	0
metal4	5	213	152.07	565.6	0	0	0	1.09532	0
metal4	6	213	208.07	565.6	0	0	0	1.09396	0
metal4	7	213	264.07	565.6	0	0	0	1.0928	0
metal4	8	213	320.07	565.6	0	0	0	1.09183	0
metal4	9	213	376.07	565.6	0	0	0	1.09104	0
metal4	10	213	432.07	565.6	0	0	0	1.09056	0
metal4	11	213	488.07	565.6	0	0	0	1.09036	0
metal4	12	213	544.07	565.6	0	0	0	1.09045	0
metal4	13	213	600.07	565.6	0	0	0	1.09061	0
metal4	14	213	656.07	565.6	0	0	0	1.09102	0
metal4	15	213	712.07	565.6	0	0	0	1.09165	0
metal4	16	213	768.07	565.6	0	0	0	1.0925	0
metal4	17	213	824.07	565.6	0	0	0	1.09359	0
metal4	18	213	880.07	565.6	0	0	0	1.09496	0
metal4	19	213	936.07	565.6	0	0	0	1.09627	0
metal4	20	213	992.07	565.6	0	0	0	1.09762	0
metal4	21	213	1048.07	565.6	0	0	0	1.09898	0
metal4	22	213	1086.21	565.6	0	0	0	1.09994	0
metal4	0	214	14.095	568.4	0	0	0	1.09997	0
metal4	1	214	40.07	568.4	0	0	0	1.09897	0
metal4	2	214	96.07	568.4	0	0	0	1.09698	0
metal4	3	214	108.455	568.4	0	0	0	1.09659	0
metal4	4	214	109.295	568.4	0	0	0	1.09656	0
metal4	5	214	152.07	568.4	0	0	0	1.09538	0
metal4	6	214	208.07	568.4	0	0	0	1.09401	0
metal4	7	214	264.07	568.4	0	0	0	1.09285	0
metal4	8	214	320.07	568.4	0	0	0	1.09188	0
metal4	9	214	376.07	568.4	0	0	0	1.09111	0
metal4	10	214	432.07	568.4	0	0	0	1.09063	0
metal4	11	214	488.07	568.4	0	0	0	1.09042	0
metal4	12	214	544.07	568.4	0	0	0	1.09048	0
metal4	13	214	600.07	568.4	0	0	0	1.09065	0
metal4	14	214	656.07	568.4	0	0	0	1.09106	0
metal4	15	214	712.07	568.4	0	0	0	1.09169	0
metal4	16	214	768.07	568.4	0	0	0	1.09254	0
metal4	17	214	824.07	568.4	0	0	0	1.09363	0
metal4	18	214	880.07	568.4	0	0	0	1.09495	0
metal4	19	214	936.07	568.4	0	0	0	1.09627	0
metal4	20	214	992.07	568.4	0	0	0	1.09762	0
metal4	21	214	1048.07	568.4	0	0	0	1.099	0
metal4	22	214	1086.21	568.4	0	0	0	1.09998	0
metal4	0	215	14.095	569.6	0	0	0	1.1	0
metal4	1	215	40.07	569.6	0	0	0	1.099	0
metal4	2	215	96.07	569.6	0	0	0	1.09701	0
metal4	3	215	108.455	569.6	0	0	0	1.09661	0
metal4	4	215	109.295	569.6	0	0	0	1.09659	0
metal4	5	215	152.07	569.6	0	0	0	1.0954	0
metal4	6	215	208.07	569.6	0	0	0	1.09404	0
metal4	7	215	264.07	569.6	0	0	0	1.09288	0
metal4	8	215	320.07	569.6	0	0	0	1.09191	0
metal4	9	215	376.07	569.6	0	0	0	1.09115	0
metal4	10	215	432.07	569.6	0	0	0	1.09066	0
metal4	11	215	488.07	569.6	0	0	0	1.09046	0
metal4	12	215	544.07	569.6	0	0	0	1.09049	0
metal4	13	215	600.07	569.6	0	0	0	1.09068	0
metal4	14	215	656.07	569.6	0	0	0	1.09108	0
metal4	15	215	712.07	569.6	0	0	0	1.09171	0
metal4	16	215	768.07	569.6	0	0	0	1.09257	0
metal4	17	215	824.07	569.6	0	0	0	1.09365	0
metal4	18	215	880.07	569.6	0	0	0	1.09494	0
metal4	19	215	936.07	569.6	0	0	0	1.09627	0
metal4	20	215	992.07	569.6	0	0	0	1.09762	0
metal4	21	215	1048.07	569.6	0	0	0	1.09901	0
metal4	22	215	1086.21	569.6	0	0	0	1.1	0
metal4	0	216	14.095	571.2	0	0	0	1.09996	0
metal4	1	216	40.07	571.2	0	0	0	1.09896	0
metal4	2	216	96.07	571.2	0	0	0	1.09697	0
metal4	3	216	108.455	571.2	0	0	0	1.09658	0
metal4	4	216	109.295	571.2	0	0	0	1.09655	0
metal4	5	216	152.07	571.2	0	0	0	1.09536	0
metal4	6	216	208.07	571.2	0	0	0	1.09399	0
metal4	7	216	264.07	571.2	0	0	0	1.09282	0
metal4	8	216	320.07	571.2	0	0	0	1.09185	0
metal4	9	216	376.07	571.2	0	0	0	1.09107	0
metal4	10	216	432.07	571.2	0	0	0	1.09059	0
metal4	11	216	488.07	571.2	0	0	0	1.09039	0
metal4	12	216	544.07	571.2	0	0	0	1.09045	0
metal4	13	216	600.07	571.2	0	0	0	1.09061	0
metal4	14	216	656.07	571.2	0	0	0	1.09101	0
metal4	15	216	712.07	571.2	0	0	0	1.09164	0
metal4	16	216	768.07	571.2	0	0	0	1.0925	0
metal4	17	216	824.07	571.2	0	0	0	1.09359	0
metal4	18	216	880.07	571.2	0	0	0	1.09493	0
metal4	19	216	936.07	571.2	0	0	0	1.09625	0
metal4	20	216	992.07	571.2	0	0	0	1.09761	0
metal4	21	216	1048.07	571.2	0	0	0	1.09899	0
metal4	22	216	1086.21	571.2	0	0	0	1.09997	0
metal4	0	217	14.095	574	0	0	0	1.0999	0
metal4	1	217	40.07	574	0	0	0	1.0989	0
metal4	2	217	96.07	574	0	0	0	1.0969	0
metal4	3	217	108.455	574	0	0	0	1.09653	0
metal4	4	217	109.295	574	0	0	0	1.0965	0
metal4	5	217	152.07	574	0	0	0	1.09529	0
metal4	6	217	208.07	574	0	0	0	1.09392	0
metal4	7	217	264.07	574	0	0	0	1.09275	0
metal4	8	217	320.07	574	0	0	0	1.09176	0
metal4	9	217	376.07	574	0	0	0	1.09096	0
metal4	10	217	432.07	574	0	0	0	1.09048	0
metal4	11	217	488.07	574	0	0	0	1.09029	0
metal4	12	217	544.07	574	0	0	0	1.09038	0
metal4	13	217	600.07	574	0	0	0	1.09051	0
metal4	14	217	656.07	574	0	0	0	1.09091	0
metal4	15	217	712.07	574	0	0	0	1.09154	0
metal4	16	217	768.07	574	0	0	0	1.0924	0
metal4	17	217	824.07	574	0	0	0	1.0935	0
metal4	18	217	880.07	574	0	0	0	1.0949	0
metal4	19	217	936.07	574	0	0	0	1.09623	0
metal4	20	217	992.07	574	0	0	0	1.09759	0
metal4	21	217	1048.07	574	0	0	0	1.09896	0
metal4	22	217	1086.21	574	0	0	0	1.09993	0
metal4	0	218	14.095	576.8	0	0	0	1.09985	0
metal4	1	218	40.07	576.8	0	0	0	1.09886	0
metal4	2	218	96.07	576.8	0	0	0	1.09686	0
metal4	3	218	108.455	576.8	0	0	0	1.09649	0
metal4	4	218	109.295	576.8	0	0	0	1.09646	0
metal4	5	218	152.07	576.8	0	0	0	1.09524	0
metal4	6	218	208.07	576.8	0	0	0	1.09386	0
metal4	7	218	264.07	576.8	0	0	0	1.09268	0
